EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,?
1366196,30,No,Travel_Rarely,1092,Cardiology,10,3,Medical,1,1,Female,64,3,3,Therapist,3,Single,9667,2739,
1347924,26,No,Travel_Rarely,920,Neurology,20,2,Medical,1,4,Female,69,3,1,Other,2,Married,2148,6889,
1140520,46,No,Travel_Rarely,261,Neurology,21,2,Medical,1,4,Female,66,3,2,Nurse,2,Married,8926,10842,
1187455,40,No,Travel_Rarely,1194,Neurology,1,3,Life Sciences,1,3,Female,52,3,2,Nurse,4,Divorced,6513,9060,
1645498,34,No,Travel_Rarely,810,Cardiology,8,2,Technical Degree,1,2,Male,92,4,2,Nurse,3,Married,6799,22128,
1382530,58,No,Non-Travel,350,Cardiology,2,3,Medical,1,2,Male,52,3,4,Administrative,2,Divorced,16291,22577,
1682292,35,No,Travel_Rarely,185,Neurology,23,4,Medical,1,2,Male,91,1,1,Nurse,3,Married,2705,9696,
1602874,47,No,Travel_Rarely,1001,Cardiology,4,3,Life Sciences,1,3,Female,92,2,3,Therapist,2,Divorced,10333,19271,
1154770,40,No,Travel_Rarely,750,Neurology,12,3,Life Sciences,1,2,Female,47,3,2,Nurse,1,Divorced,4448,10748,
1051875,54,No,Travel_Rarely,431,Neurology,7,4,Medical,1,4,Female,68,3,2,Other,4,Married,6854,15696,
1834180,31,No,Travel_Frequently,1125,Cardiology,7,4,Marketing,1,1,Female,68,3,3,Nurse,1,Married,9637,8277,
1564192,28,No,Travel_Rarely,1217,Neurology,1,3,Medical,1,3,Female,67,3,1,Other,1,Married,3591,12719,
1802154,38,No,Travel_Rarely,723,Cardiology,2,4,Marketing,1,2,Female,77,1,2,Other,4,Married,5405,4244,
1207662,26,No,Travel_Rarely,572,Cardiology,10,3,Medical,1,3,Male,46,3,2,Nurse,4,Single,4684,9125,
1072716,58,No,Travel_Frequently,1216,Neurology,15,4,Life Sciences,1,1,Male,87,3,4,Administrative,3,Married,15787,21624,
1086016,18,Yes,Non-Travel,1431,Neurology,14,3,Medical,1,2,Female,33,3,1,Other,3,Single,1514,8018,
1552861,31,No,Travel_Rarely,359,Neurology,18,5,Human Resources,1,4,Male,89,4,1,Other,1,Married,2956,21495,
1235468,29,Yes,Travel_Rarely,350,Neurology,13,3,Human Resources,1,1,Male,56,2,1,Other,1,Divorced,2335,3157,
1281331,45,No,Non-Travel,589,Cardiology,2,4,Life Sciences,1,3,Female,67,3,2,Nurse,3,Married,5154,19665,
1220488,36,No,Travel_Rarely,430,Neurology,2,4,Other,1,4,Female,73,3,2,Other,2,Married,6962,19573,
1113271,43,No,Travel_Frequently,1422,Cardiology,2,4,Life Sciences,1,1,Male,92,3,2,Nurse,4,Married,5675,19246,
1152978,27,No,Travel_Frequently,1297,Neurology,5,2,Life Sciences,1,4,Female,53,3,1,Nurse,4,Single,2379,19826,
1871070,29,No,Travel_Frequently,574,Neurology,20,1,Medical,1,4,Male,40,3,1,Nurse,4,Married,3812,7003,
1687721,32,No,Travel_Frequently,1318,Cardiology,10,4,Marketing,1,4,Male,79,3,2,Nurse,4,Single,4648,26075,
1031664,42,No,Non-Travel,355,Neurology,10,4,Technical Degree,1,3,Male,38,3,1,Other,3,Married,2936,6161,
1402268,47,No,Travel_Rarely,207,Neurology,9,4,Life Sciences,1,2,Female,64,3,1,Nurse,3,Single,2105,5411,
1601963,46,No,Travel_Rarely,706,Cardiology,2,2,Life Sciences,1,4,Male,82,3,3,Therapist,4,Divorced,8578,19989,
1777794,28,No,Non-Travel,280,Neurology,1,2,Life Sciences,1,3,Male,43,3,1,Other,4,Divorced,2706,10494,
1510809,29,No,Travel_Rarely,726,Neurology,29,1,Life Sciences,1,4,Male,93,1,2,Nurse,3,Divorced,6384,21143,
1676403,42,No,Travel_Rarely,1142,Neurology,8,3,Life Sciences,1,4,Male,81,3,1,Nurse,3,Single,3968,13624,
1458226,32,Yes,Travel_Rarely,414,Cardiology,2,4,Marketing,1,3,Male,82,2,2,Nurse,2,Single,9907,26186,
1442296,46,No,Travel_Rarely,1319,Cardiology,3,3,Technical Degree,1,1,Female,45,4,4,Nurse,1,Divorced,13225,7739,
1469297,27,No,Travel_Rarely,728,Cardiology,23,1,Medical,1,2,Female,36,2,2,Other,3,Married,3540,7018,
1701157,29,No,Travel_Rarely,352,Neurology,6,1,Medical,1,4,Male,87,2,1,Other,2,Married,2804,15434,
1141899,43,No,Travel_Rarely,823,Neurology,6,3,Medical,1,1,Female,81,2,5,Administrative,3,Married,19392,22539,
1866815,48,No,Travel_Rarely,1224,Neurology,10,3,Life Sciences,1,4,Male,91,2,5,Administrative,2,Married,19665,13583,
1329673,29,Yes,Travel_Frequently,459,Neurology,24,2,Life Sciences,1,4,Male,73,2,1,Other,4,Single,2439,14753,
1775838,46,No,Travel_Rarely,1254,Cardiology,10,3,Life Sciences,1,3,Female,64,3,3,Nurse,2,Married,7314,14011,
1575047,27,No,Travel_Frequently,1131,Neurology,15,3,Life Sciences,1,4,Female,77,2,1,Other,1,Married,4774,23844,
1049997,39,No,Travel_Rarely,835,Neurology,19,4,Other,1,4,Male,41,3,2,Other,4,Divorced,3902,5141,
1766213,55,No,Travel_Rarely,836,Neurology,2,4,Technical Degree,1,2,Male,98,2,1,Other,4,Married,2662,7975,
1544113,28,No,Travel_Rarely,1172,Cardiology,3,3,Medical,1,2,Female,78,3,1,Other,2,Married,2856,3692,
1609966,30,Yes,Travel_Rarely,945,Cardiology,9,3,Medical,1,2,Male,89,3,1,Other,4,Single,1081,16019,
1242148,22,Yes,Travel_Rarely,391,Neurology,7,1,Life Sciences,1,4,Male,75,3,1,Other,2,Single,2472,26092,
1494882,36,No,Travel_Rarely,1266,Cardiology,10,4,Technical Degree,1,2,Female,63,2,2,Nurse,3,Married,5673,6060,
1450163,31,No,Travel_Rarely,311,Neurology,20,3,Life Sciences,1,2,Male,89,3,2,Nurse,3,Divorced,4197,18624,
1104040,34,No,Travel_Rarely,1480,Cardiology,4,3,Life Sciences,1,3,Male,64,3,3,Nurse,4,Married,9713,24444,
1879233,29,No,Travel_Rarely,592,Neurology,7,3,Life Sciences,1,4,Male,59,3,1,Nurse,1,Single,2062,19384,
1878518,37,No,Travel_Rarely,783,Neurology,7,4,Medical,1,4,Male,78,3,2,Other,1,Married,4284,13588,
1694441,35,No,Travel_Rarely,219,Cardiology,16,2,Other,1,4,Female,44,2,2,Therapist,2,Married,4788,25388,
1608760,45,No,Travel_Rarely,556,Cardiology,25,2,Life Sciences,1,2,Female,93,2,2,Therapist,4,Married,5906,23888,
1357691,36,No,Travel_Frequently,1213,Neurology,2,1,Human Resources,1,2,Male,94,2,2,Other,4,Single,3886,4223,
1551391,40,No,Travel_Rarely,1137,Neurology,1,4,Life Sciences,1,1,Male,98,3,4,Administrative,1,Divorced,16823,18991,
1419575,26,No,Travel_Rarely,482,Neurology,1,2,Life Sciences,1,2,Female,90,2,1,Other,3,Married,2933,14908,
1620257,48,No,Travel_Frequently,117,Neurology,22,3,Medical,1,4,Female,58,3,4,Administrative,4,Divorced,17174,2437,
1662166,44,No,Travel_Rarely,170,Neurology,1,4,Life Sciences,1,2,Male,78,4,2,Nurse,1,Married,5033,9364,
1738269,34,Yes,Non-Travel,967,Neurology,16,4,Technical Degree,1,4,Male,85,1,1,Other,1,Married,2307,14460,
1557030,56,Yes,Travel_Rarely,1162,Neurology,24,2,Life Sciences,1,1,Male,97,3,1,Nurse,4,Single,2587,10261,
1153641,36,No,Travel_Rarely,335,Cardiology,17,2,Marketing,1,3,Male,33,2,2,Nurse,2,Married,5507,16822,
1448030,41,No,Travel_Rarely,337,Cardiology,8,3,Marketing,1,3,Female,54,3,2,Nurse,2,Married,4393,26841,
1804573,42,No,Travel_Rarely,1396,Neurology,6,3,Medical,1,3,Male,83,3,3,Administrative,1,Married,13348,14842,
1058985,31,No,Travel_Rarely,1079,Cardiology,10,2,Medical,1,3,Female,86,3,2,Nurse,4,Divorced,6583,20115,
1674974,34,No,Travel_Rarely,735,Cardiology,3,1,Medical,1,4,Female,75,2,2,Nurse,4,Married,8103,16495,
1408618,31,No,Travel_Rarely,471,Neurology,4,3,Medical,1,1,Female,62,4,1,Nurse,3,Divorced,3978,16031,
1670932,26,No,Travel_Frequently,1096,Neurology,6,3,Other,1,3,Male,61,4,1,Nurse,4,Married,2544,7102,
1808720,45,No,Travel_Frequently,1297,Neurology,1,4,Medical,1,2,Male,44,3,2,Nurse,3,Single,5399,14511,
1228157,33,No,Travel_Rarely,217,Cardiology,10,4,Marketing,1,2,Male,43,3,2,Nurse,3,Single,5487,10410,
1355281,28,No,Travel_Frequently,783,Cardiology,1,2,Life Sciences,1,3,Male,42,2,2,Nurse,4,Married,6834,19255,
1745305,29,Yes,Travel_Frequently,746,Cardiology,24,3,Technical Degree,1,3,Male,45,4,1,Other,1,Single,1091,10642,
1048077,39,No,Non-Travel,1251,Cardiology,21,4,Life Sciences,1,1,Female,32,1,2,Nurse,3,Married,5736,3987,
1616851,27,No,Travel_Rarely,1354,Neurology,2,4,Technical Degree,1,2,Male,41,3,1,Other,2,Married,2226,6073,
1700476,34,No,Travel_Frequently,735,Neurology,22,4,Other,1,3,Male,86,2,2,Other,4,Married,5747,26496,
1603368,28,Yes,Travel_Rarely,1475,Cardiology,13,2,Marketing,1,4,Female,84,3,2,Nurse,3,Single,9854,23352,
1775902,47,No,Non-Travel,1169,Neurology,14,4,Technical Degree,1,3,Male,64,3,2,Other,2,Married,5467,2125,
1871585,56,No,Travel_Rarely,1443,Cardiology,11,5,Marketing,1,4,Female,89,2,2,Nurse,1,Married,5380,20328,
1606461,39,No,Travel_Rarely,867,Cardiology,9,2,Medical,1,1,Male,87,3,2,Therapist,1,Married,5151,12315,
1236472,38,No,Travel_Frequently,1394,Neurology,8,3,Medical,1,4,Female,58,2,2,Other,2,Divorced,2133,18115,
1058946,58,No,Travel_Rarely,605,Cardiology,21,3,Life Sciences,1,4,Female,72,3,4,Administrative,4,Married,17875,11761,
1683886,32,Yes,Travel_Frequently,238,Neurology,5,2,Life Sciences,1,1,Female,47,4,1,Other,3,Single,2432,15318,
1211751,38,No,Travel_Rarely,1206,Neurology,9,2,Life Sciences,1,2,Male,71,3,1,Other,4,Divorced,4771,14293,
1445440,49,No,Travel_Frequently,1064,Neurology,2,1,Life Sciences,1,2,Male,42,3,5,Administrative,4,Married,19161,13738,
1654667,42,No,Travel_Rarely,419,Cardiology,12,4,Marketing,1,2,Male,77,3,2,Nurse,4,Divorced,5087,2900,
1265759,27,Yes,Travel_Frequently,1337,Neurology,22,3,Human Resources,1,1,Female,58,2,1,Other,2,Married,2863,19555,
1842922,35,No,Travel_Rarely,682,Cardiology,18,4,Medical,1,2,Male,71,3,2,Nurse,1,Married,5561,15975,
1884938,28,No,Non-Travel,1103,Neurology,16,3,Medical,1,3,Male,49,3,1,Other,3,Single,2144,2122,
1252735,31,No,Non-Travel,976,Neurology,3,2,Medical,1,3,Male,48,3,1,Other,1,Divorced,3065,3995,
1201616,36,No,Non-Travel,1351,Neurology,9,4,Life Sciences,1,1,Male,66,4,1,Nurse,2,Married,2810,9238,
1050457,34,No,Travel_Rarely,937,Cardiology,1,3,Marketing,1,1,Male,32,3,3,Nurse,4,Single,9888,6770,
1637651,34,No,Travel_Rarely,1239,Cardiology,13,4,Medical,1,4,Male,39,3,3,Nurse,3,Divorced,8628,22914,
1079566,26,No,Travel_Rarely,157,Neurology,1,3,Medical,1,3,Male,95,3,1,Nurse,1,Single,2867,20006,
1332348,29,No,Travel_Rarely,136,Neurology,1,3,Life Sciences,1,1,Male,89,3,2,Nurse,1,Married,5373,6225,
1051695,32,No,Non-Travel,1146,Neurology,15,4,Medical,1,3,Female,34,3,2,Nurse,4,Divorced,6667,16542,
1154444,31,No,Travel_Frequently,1125,Neurology,1,3,Life Sciences,1,4,Male,48,1,2,Other,1,Married,5003,5771,
1650983,28,No,Travel_Rarely,1404,Neurology,17,3,Technical Degree,1,3,Male,32,2,1,Nurse,4,Divorced,2367,18779,
1130703,38,No,Travel_Rarely,1404,Cardiology,1,3,Life Sciences,1,1,Male,59,2,1,Other,1,Single,2858,11473,
1817679,35,No,Travel_Rarely,1224,Cardiology,7,4,Life Sciences,1,3,Female,55,3,2,Nurse,4,Married,5204,13586,
1092771,27,No,Travel_Rarely,954,Cardiology,9,3,Marketing,1,4,Male,44,3,2,Nurse,4,Single,4105,5099,
1356134,32,No,Travel_Rarely,1373,Cardiology,5,4,Life Sciences,1,4,Male,56,2,2,Therapist,4,Single,9679,10138,
1370524,31,Yes,Travel_Frequently,754,Cardiology,26,4,Marketing,1,1,Male,63,3,2,Nurse,4,Married,5617,21075,
1232169,53,Yes,Travel_Rarely,1168,Cardiology,24,4,Life Sciences,1,1,Male,66,3,3,Nurse,1,Single,10448,5843,
1392392,54,No,Travel_Rarely,155,Neurology,9,2,Life Sciences,1,1,Female,67,3,2,Other,3,Married,2897,22474,
1309342,33,No,Travel_Frequently,1303,Neurology,7,2,Life Sciences,1,4,Male,36,3,2,Nurse,3,Divorced,5968,18079,
1531422,43,No,Travel_Rarely,574,Neurology,11,3,Life Sciences,1,1,Male,30,3,3,Nurse,3,Married,7510,16873,
1126582,38,No,Travel_Frequently,1444,Neurology,1,4,Other,1,4,Male,88,3,1,Other,2,Married,2991,5224,
1316742,55,No,Travel_Rarely,189,Neurology,26,4,Human Resources,1,3,Male,71,4,5,Administrative,2,Married,19636,25811,
1789942,31,No,Travel_Rarely,1276,Neurology,2,1,Medical,1,4,Female,59,1,1,Nurse,4,Divorced,1129,17536,
1583381,39,No,Travel_Rarely,119,Cardiology,15,4,Marketing,1,2,Male,77,3,4,Nurse,1,Single,13341,25098,
1275198,42,No,Non-Travel,335,Neurology,23,2,Life Sciences,1,4,Male,37,2,2,Other,3,Single,4332,14811,
1378502,31,No,Non-Travel,697,Neurology,10,3,Medical,1,3,Female,40,3,3,Administrative,3,Married,11031,26862,
1553116,54,No,Travel_Rarely,157,Cardiology,10,3,Medical,1,3,Female,77,3,2,Therapist,1,Single,4440,25198,
1150538,24,No,Travel_Rarely,771,Neurology,1,2,Life Sciences,1,2,Male,45,2,2,Nurse,3,Single,4617,14120,
1553133,23,No,Travel_Rarely,571,Neurology,12,2,Other,1,4,Male,78,3,1,Nurse,4,Single,2647,13672,
1113801,40,No,Travel_Frequently,692,Neurology,11,3,Technical Degree,1,4,Female,73,3,2,Nurse,3,Married,6323,26849,
1365691,40,No,Travel_Rarely,444,Cardiology,2,2,Marketing,1,2,Female,92,3,2,Nurse,2,Married,5677,4258,
1825860,25,No,Travel_Rarely,309,Neurology,2,3,Human Resources,1,3,Female,82,3,1,Other,2,Married,2187,19655,
1820725,30,No,Travel_Rarely,911,Neurology,1,2,Medical,1,4,Male,76,3,1,Nurse,2,Married,3748,4077,
1515102,25,No,Travel_Rarely,977,Neurology,2,1,Other,1,4,Male,57,3,1,Nurse,3,Divorced,3977,7298,
1811717,47,No,Travel_Rarely,1180,Neurology,25,3,Medical,1,1,Male,84,3,3,Nurse,3,Single,8633,13084,
1863212,33,No,Non-Travel,1313,Neurology,1,2,Medical,1,2,Male,59,2,1,Nurse,3,Divorced,2008,20439,
1677775,38,No,Travel_Rarely,1321,Cardiology,1,4,Life Sciences,1,4,Male,86,3,2,Nurse,2,Married,4440,7636,
1593793,31,No,Travel_Rarely,1154,Cardiology,2,2,Life Sciences,1,1,Male,54,3,1,Other,3,Married,3067,6393,
1373830,38,No,Travel_Frequently,508,Cardiology,6,4,Life Sciences,1,1,Male,72,2,2,Therapist,3,Married,5321,14284,
1125914,42,No,Travel_Rarely,557,Neurology,18,4,Life Sciences,1,4,Male,35,3,2,Other,1,Divorced,5410,11189,
1519296,41,No,Travel_Rarely,642,Neurology,1,3,Life Sciences,1,4,Male,76,3,1,Other,4,Married,2782,21412,
1491934,47,No,Non-Travel,1162,Neurology,1,1,Medical,1,3,Female,98,3,3,Administrative,2,Married,11957,17231,
1181842,35,No,Travel_Rarely,1490,Neurology,11,4,Medical,1,4,Male,43,3,1,Nurse,3,Married,2660,20232,
1221662,22,No,Travel_Rarely,581,Neurology,1,2,Life Sciences,1,4,Male,63,3,1,Other,3,Single,3375,17624,
1725778,35,No,Travel_Rarely,1395,Neurology,9,4,Medical,1,2,Male,48,3,2,Other,3,Single,5098,18698,
1301790,33,No,Travel_Rarely,501,Neurology,15,2,Medical,1,2,Female,95,3,2,Nurse,4,Married,4878,21653,
1399338,32,No,Travel_Rarely,267,Neurology,29,4,Life Sciences,1,3,Female,49,2,1,Nurse,2,Single,2837,15919,
1789008,40,No,Travel_Rarely,543,Neurology,1,4,Life Sciences,1,1,Male,83,3,1,Nurse,4,Married,2406,4060,
1190766,32,No,Travel_Rarely,234,Cardiology,1,4,Medical,1,2,Male,68,2,1,Other,2,Married,2269,18024,
1491312,39,No,Travel_Rarely,116,Neurology,24,1,Life Sciences,1,1,Male,52,3,2,Other,4,Single,4108,5340,
1708743,38,No,Travel_Rarely,201,Neurology,10,3,Medical,1,2,Female,99,1,3,Administrative,3,Married,13206,3376,
1435710,32,No,Travel_Rarely,801,Cardiology,1,4,Marketing,1,3,Female,48,3,3,Nurse,4,Married,10422,24032,
1332625,37,No,Travel_Rarely,161,Neurology,10,3,Life Sciences,1,3,Female,42,4,3,Administrative,4,Married,13744,15471,
1818407,25,No,Travel_Rarely,1382,Cardiology,8,2,Other,1,1,Female,85,3,2,Nurse,3,Divorced,4907,13684,
1251101,52,No,Non-Travel,585,Cardiology,29,4,Life Sciences,1,1,Male,40,3,1,Other,4,Divorced,3482,19788,
1433529,44,No,Travel_Rarely,1037,Neurology,1,3,Medical,1,2,Male,42,3,1,Other,4,Single,2436,13422,
1859445,21,Yes,Travel_Rarely,501,Cardiology,5,1,Medical,1,3,Male,58,3,1,Other,1,Single,2380,25479,
1104512,39,No,Non-Travel,105,Neurology,9,3,Life Sciences,1,4,Male,87,3,5,Administrative,4,Single,19431,15302,
1782969,23,Yes,Travel_Frequently,638,Cardiology,9,3,Marketing,1,4,Male,33,3,1,Other,1,Married,1790,26956,
1628827,36,No,Travel_Rarely,557,Cardiology,3,3,Medical,1,1,Female,94,2,3,Nurse,4,Married,7644,12695,
1224144,36,No,Travel_Frequently,688,Cardiology,4,2,Life Sciences,1,4,Female,97,3,2,Therapist,2,Divorced,5131,9192,
1284416,56,No,Non-Travel,667,Neurology,1,4,Life Sciences,1,3,Male,57,3,2,Nurse,3,Divorced,6306,26236,
1191013,29,Yes,Travel_Rarely,1092,Neurology,1,4,Medical,1,1,Male,36,3,1,Other,4,Married,4787,26124,
1061493,42,No,Travel_Rarely,300,Neurology,2,3,Life Sciences,1,1,Male,56,3,5,Administrative,3,Married,18880,17312,
1197297,56,No,Travel_Rarely,310,Neurology,7,2,Technical Degree,1,4,Male,72,3,1,Nurse,3,Married,2339,3666,
1065630,41,No,Travel_Rarely,582,Cardiology,28,4,Life Sciences,1,1,Female,60,2,4,Therapist,2,Married,13570,5640,
1173552,34,No,Travel_Rarely,704,Cardiology,28,3,Marketing,1,4,Female,95,2,2,Nurse,3,Married,6712,8978,
1277240,36,No,Non-Travel,301,Cardiology,15,4,Marketing,1,4,Male,88,1,2,Nurse,4,Divorced,5406,10436,
1520108,41,No,Travel_Rarely,930,Cardiology,3,3,Life Sciences,1,3,Male,57,2,2,Nurse,2,Divorced,8938,12227,
1707431,32,No,Travel_Rarely,529,Neurology,2,3,Technical Degree,1,4,Male,78,3,1,Other,1,Single,2439,11288,
1246075,35,No,Travel_Rarely,1146,Neurology,26,4,Life Sciences,1,3,Female,31,3,3,Other,4,Single,8837,16642,
1665956,38,No,Travel_Rarely,345,Cardiology,10,2,Life Sciences,1,1,Female,100,3,2,Nurse,4,Married,5343,5982,
1468963,50,No,Travel_Frequently,878,Cardiology,1,4,Life Sciences,1,2,Male,94,3,2,Nurse,3,Divorced,6728,14255,
1457695,36,No,Travel_Rarely,1120,Cardiology,11,4,Marketing,1,2,Female,100,2,2,Nurse,4,Married,6652,14369,
1043685,45,No,Travel_Rarely,374,Cardiology,20,3,Life Sciences,1,4,Female,50,3,2,Nurse,3,Single,4850,23333,
1336668,40,No,Travel_Rarely,1322,Neurology,2,4,Life Sciences,1,3,Male,52,2,1,Other,3,Single,2809,2725,
1044917,35,No,Travel_Frequently,1199,Neurology,18,4,Life Sciences,1,3,Male,80,3,2,Nurse,3,Married,5689,24594,
1758264,40,No,Travel_Rarely,1194,Neurology,2,4,Medical,1,3,Female,98,3,1,Other,3,Married,2001,12549,
1175359,35,No,Travel_Rarely,287,Neurology,1,4,Life Sciences,1,3,Female,62,1,1,Other,4,Married,2977,8952,
1640979,29,No,Travel_Rarely,1378,Neurology,13,2,Other,1,4,Male,46,2,2,Nurse,2,Married,4025,23679,
1321040,29,No,Travel_Rarely,468,Neurology,28,4,Medical,1,4,Female,73,2,1,Other,1,Single,3785,8489,
1293237,50,Yes,Travel_Rarely,410,Cardiology,28,3,Marketing,1,4,Male,39,2,3,Nurse,1,Divorced,10854,16586,
1715801,39,No,Travel_Rarely,722,Cardiology,24,1,Marketing,1,2,Female,60,2,4,Nurse,4,Married,12031,8828,
1626443,31,No,Non-Travel,325,Cardiology,5,3,Medical,1,2,Male,74,3,2,Therapist,1,Single,9936,3787,
1787925,26,No,Travel_Rarely,1167,Cardiology,5,3,Other,1,4,Female,30,2,1,Other,3,Single,2966,21378,
1444959,36,No,Travel_Frequently,884,Neurology,23,2,Medical,1,3,Male,41,4,2,Nurse,4,Married,2571,12290,
1196529,39,No,Travel_Rarely,613,Neurology,6,1,Medical,1,4,Male,42,2,3,Nurse,1,Married,9991,21457,
1417927,27,No,Travel_Rarely,155,Cardiology,4,3,Life Sciences,1,2,Male,87,4,2,Therapist,2,Married,6142,5174,
1322645,49,No,Travel_Frequently,1023,Cardiology,2,3,Medical,1,4,Male,63,2,2,Nurse,2,Married,5390,13243,
1879510,34,No,Travel_Rarely,628,Neurology,8,3,Medical,1,2,Male,82,4,2,Nurse,3,Married,4404,10228,
1345828,37,No,Travel_Rarely,1115,Maternity,1,4,Life Sciences,1,1,Male,51,2,2,Therapist,3,Divorced,5993,2689,
1837461,40,No,Travel_Rarely,1398,Cardiology,2,4,Life Sciences,1,3,Female,79,3,5,Admin,3,Married,18041,13022,
1720201,45,No,Travel_Rarely,1329,Maternity,2,2,Other,1,4,Female,59,2,2,Therapist,4,Divorced,5770,5388,
1566303,39,No,Travel_Rarely,466,Maternity,1,1,Life Sciences,1,4,Female,65,2,4,Therapist,4,Married,12742,7060,
1108233,56,No,Non-Travel,667,Maternity,1,4,Life Sciences,1,3,Male,57,3,2,Other,3,Divorced,6306,26236,
1548714,49,No,Travel_Rarely,1490,Maternity,7,4,Life Sciences,1,3,Male,35,3,3,Other,2,Divorced,10466,20948,
1823206,36,No,Travel_Rarely,711,Maternity,5,4,Life Sciences,1,2,Female,42,3,3,Other,1,Married,8008,22792,
1464646,38,No,Travel_Frequently,1189,Maternity,1,3,Life Sciences,1,4,Male,90,3,2,Nurse,4,Married,4735,9867,
1118938,53,No,Travel_Rarely,607,Maternity,2,5,Technical Degree,1,3,Female,78,2,3,Therapist,4,Married,10169,14618,
1266767,36,No,Non-Travel,1229,Cardiology,8,4,Technical Degree,1,1,Male,84,3,2,Nurse,4,Divorced,5079,25952,
1432515,40,No,Travel_Frequently,791,Maternity,2,2,Medical,1,3,Female,38,4,2,Other,2,Married,4244,9931,
1440199,24,No,Travel_Rarely,1206,Maternity,17,1,Medical,1,4,Female,41,2,2,Therapist,3,Divorced,4377,24117,
1449468,41,No,Travel_Rarely,314,Neurology,1,3,Human Resources,1,4,Male,59,2,5,Admin,3,Married,19189,19562,
1308741,32,No,Travel_Rarely,1018,Neurology,3,2,Life Sciences,1,3,Female,39,3,3,Therapist,4,Single,11159,19373,
1117655,54,No,Travel_Rarely,685,Neurology,3,3,Life Sciences,1,4,Male,85,3,4,Therapist,4,Married,17779,23474,
1439166,40,No,Travel_Rarely,444,Cardiology,2,2,Marketing,1,2,Female,92,3,2,Nurse,2,Married,5677,4258,
1141471,43,No,Travel_Rarely,1291,Neurology,15,2,Life Sciences,1,3,Male,65,2,4,Therapist,3,Married,17603,3525,
1731320,35,No,Travel_Rarely,819,Maternity,2,3,Life Sciences,1,3,Male,44,2,3,Therapist,2,Divorced,10274,19588,
1697463,58,No,Travel_Rarely,1272,Maternity,5,3,Technical Degree,1,3,Female,37,2,3,Other,2,Divorced,10552,9255,
1540491,32,No,Non-Travel,1200,Maternity,1,4,Technical Degree,1,4,Male,62,3,2,Nurse,1,Married,4087,25174,
1034607,27,No,Travel_Rarely,608,Maternity,1,2,Life Sciences,1,3,Female,68,3,3,Therapist,1,Married,7412,6009,
1123123,29,No,Travel_Rarely,1329,Maternity,7,3,Life Sciences,1,3,Male,82,3,2,Other,4,Divorced,6623,4204,
1380232,47,No,Travel_Rarely,1225,Cardiology,2,4,Life Sciences,1,2,Female,47,4,4,Admin,2,Divorced,15972,21086,
1345928,44,No,Travel_Rarely,1099,Cardiology,5,3,Marketing,1,2,Male,88,3,5,Admin,2,Married,18213,8751,
1165218,52,No,Non-Travel,715,Maternity,19,4,Medical,1,4,Male,41,3,1,Nurse,4,Married,4258,26589,
1194754,41,No,Travel_Rarely,930,Cardiology,3,3,Life Sciences,1,3,Male,57,2,2,Nurse,2,Divorced,8938,12227,
1162618,34,No,Travel_Rarely,1397,Maternity,1,5,Life Sciences,1,2,Male,42,3,1,Nurse,4,Married,2691,7660,
1661522,39,No,Travel_Frequently,1218,Maternity,1,1,Life Sciences,1,2,Male,52,3,5,Admin,3,Divorced,19197,8213,
1469038,42,No,Travel_Rarely,933,Maternity,29,3,Life Sciences,1,2,Male,98,3,2,Therapist,2,Married,4434,11806,
1026975,50,No,Travel_Rarely,854,Cardiology,1,4,Medical,1,4,Female,68,3,5,Admin,4,Divorced,19517,24118,
1267061,46,No,Non-Travel,1144,Maternity,7,4,Medical,1,3,Female,30,3,2,Therapist,3,Married,5258,16044,
1184336,45,No,Travel_Rarely,192,Maternity,10,2,Life Sciences,1,1,Male,69,3,1,Nurse,4,Married,2654,9655,
1852420,31,No,Travel_Rarely,1112,Cardiology,5,4,Life Sciences,1,1,Female,67,3,2,Nurse,4,Married,5476,22589,
1622092,29,No,Travel_Rarely,1389,Maternity,21,4,Life Sciences,1,2,Female,51,4,3,Therapist,1,Divorced,9980,10195,
1870096,41,No,Travel_Rarely,645,Cardiology,1,3,Marketing,1,2,Male,49,4,3,Nurse,1,Married,8392,19566,
1288694,38,No,Travel_Rarely,345,Cardiology,10,2,Life Sciences,1,1,Female,100,3,2,Nurse,4,Married,5343,5982,
1354174,53,No,Travel_Rarely,1219,Cardiology,2,4,Life Sciences,1,1,Female,78,2,4,Admin,4,Married,15427,22021,
1121812,35,No,Travel_Frequently,1182,Cardiology,11,2,Marketing,1,4,Male,54,3,2,Nurse,4,Divorced,4968,18500,
1688790,49,No,Travel_Rarely,465,Maternity,6,1,Life Sciences,1,3,Female,41,2,4,Other,3,Married,13966,11652,
1847082,40,No,Travel_Rarely,369,Maternity,8,2,Life Sciences,1,2,Female,92,3,2,Therapist,1,Married,6516,5041,
1137940,46,No,Travel_Rarely,1319,Cardiology,3,3,Technical Degree,1,1,Female,45,4,4,Nurse,1,Divorced,13225,7739,
1531743,58,No,Travel_Rarely,1055,Neurology,1,3,Medical,1,4,Female,76,3,5,Therapist,1,Married,19701,22456,
